id,name,year,overall,Pos,BirthDate,PID
36413,Marko Kauppinen,1997,214,D,1979-03-23,8466338
33803,Jonathan Hedstrom,1997,221,L,1977-12-27,8466345
16153,Kent Mcdonell,1997,225,R,1979-03-01,8466349
44799,Karel Rachunek,1997,229,D,1979-08-27,8466353
47617,Wyatt Smith,1997,233,C,1977-02-13,8466357
48463,Par Styf,1997,240,D,1979-04-11,8466364
47965,Jan Srdinko,1997,241,D,1974-02-22,8466369
40880,Brett Mclean,1997,242,C,1978-08-14,8465968
35004,Marek Ivan,1997,244,C,1978-11-17,8466366
10493,Jay Henderson,1997,246,R,1978-09-17,8466368
50691,Vitaly Vishnevski,1998,5,D,1980-03-18,8467352
7374,Rico Fata,1998,6,R,1980-02-12,8467333
1445,Mark Bell,1998,8,C,1980-08-05,8467335
452,Nik Antropov,1998,10,C,1980-02-18,8467353
10397,Jeff Heerema,1998,11,R,1980-01-17,8467337
30635,Patrick Desrochers,1998,14,G,1979-01-26,None
4150,Eric Chouinard,1998,16,C,1980-07-08,8467342
47394,Martin Skoula,1998,17,D,1979-02-28,None
35922,Dmitri Kalinin,1998,18,D,1980-07-22,8467354
1841,Mathieu Biron,1998,21,D,1980-04-29,8467345
37870,Milan Kraft,1998,23,L,1980-01-17,8467347
734,Christian Backman,1998,24,D,1980-04-28,8467348
25,Ramzi Abid,1998,28,L,1980-03-24,8467356
4026,Jonathan Cheechoo,1998,29,R,1980-07-15,8467357
30142,Artem Chubarov,1998,31,C,1979-01-11,None
28609,Christian Berglund,1998,37,C,1980-03-12,8467363
50096,Ossi Vaananen,1998,43,D,1980-08-18,8467369
18853,Justin Papineau,1998,46,C,1980-01-15,8467372
16994,Norman Milley,1998,47,R,1980-02-14,8467373
38026,Jaroslav Kristek,1998,50,R,1980-03-16,8467376
51985,Alexander Zevakhin,1998,54,L,1980-06-04,8467380
50246,Tomek Valtonen,1998,56,L,1980-01-08,None
2357,Tyler Bouck,1998,57,R,1980-01-13,8467383
27753,Denis Arkhipov,1998,60,L,1979-05-19,8467386
15400,Paul Manning,1998,62,D,1979-04-15,8467388
25643,Lance Ward,1998,63,D,1978-06-02,8464963
21389,Jarkko Ruutu,1998,68,R,1975-08-23,8467393
27161,Dimitri Afanasenkov,1998,72,L,1980-05-12,8467397
50398,Julien Vauclair,1998,74,D,1979-10-02,8467399
50815,Alexey Volkov,1998,76,G,1980-03-15,8467401
42371,Peter Nordstrom,1998,78,L,1974-07-26,8467403
17455,Justin Morrison,1998,81,R,1979-08-10,8467406
36204,Gabriel Karlsson,1998,86,L,1980-01-22,8467411
19821,Alexei Ponikarovsky,1998,87,C,1980-04-09,8467412
11635,Ryan Jardine,1998,89,L,1980-03-15,8467414
50338,Josef Vasicek,1998,91,C,1980-09-12,8467416
1256,Eric Beaudoin,1998,92,C,1980-05-03,8467417
35577,Mikko Jokela,1998,96,D,1980-03-04,8467421
5605,Rob Davison,1998,98,D,1980-05-01,8467422
46270,Petr Schastlivy,1998,101,R,1979-04-18,8467425
2681,Kip Brennan,1998,103,R,1980-08-27,8467427
51814,Miroslav Zalesak,1998,104,C,1980-01-02,8467438
5418,Pierre Dagenais,1998,105,L,1978-03-04,8465003
17396,Jean-Philippe Morin,1998,109,D,1980-02-06,8467431
58804,Boyd Kane,1998,114,L,1978-04-18,8465028
22510,Mike Siklenka,1998,118,D,1979-12-18,8467440
29683,Anton But,1998,119,R,1980-07-03,8467441
30817,Jiri Dopita,1998,123,N/A,1968-12-02,8459069
46371,Robert Schnabel,1998,129,D,1978-11-10,8466211
36962,Tomas Kloucek,1998,131,D,1980-03-07,8467450
28290,Andrei Bashkirov,1998,132,L,1970-06-22,8466130
21317,Joe Rullier,1998,133,D,1980-01-28,8467451
20363,Andrew Raycroft,1998,135,G,1980-05-04,8467453
48086,Calle Steen,1998,142,C,1980-05-16,8467460
38606,Sergei Kuznetsov,1998,146,C,1980-01-29,8467470
3284,Paul Cabana,1998,149,R,1978-09-28,8467479
43384,Pavel Patera,1998,153,C,1971-09-06,8467468
21175,Allan Rourke,1998,154,D,1980-03-06,8467469
50717,Jari Viuhkola,1998,158,C,1980-02-27,8467487
51095,Rickard Wallin,1998,160,C,1980-04-09,8467491
15522,Andrei Markov,1998,162,D,1978-12-20,8467496
52161,Tomas Zizka,1998,163,D,1979-10-10,8467499
37683,Ales Kotalik,1998,164,R,1978-12-23,8467502
45706,Alexander Ryazantsev,1998,167,D,1980-03-15,8467509
18113,Antero Niittymaki,1998,168,G,1980-06-18,8467511
31600,Jan Fadrny,1998,169,C,1980-06-14,8467512
49682,Andrei Troschinsky,1998,170,N/A,1978-02-14,8467513
30480,Pavel Datsyuk,1998,171,C,1978-07-20,8467514
36076,Niko Kapanen,1998,173,C,1978-04-29,8467516
37520,Evgeny Korolev,1998,182,D,1978-07-24,8465165
539,Tyler Arnason,1998,183,C,1979-03-16,8467483
41541,Mike Morrison,1998,186,G,1979-07-11,8467486
25946,Erik Westrum,1998,187,C,1979-07-26,8467488
19286,Michel Periard,1998,188,D,1979-11-10,8467490
38128,Andrei Kruchinin,1998,189,D,1978-05-18,8467492
33566,Tommi Hannus,1998,190,R,1980-06-27,8467494
41491,Brad Moran,1998,191,L,1979-03-20,8466394
30985,Radek Duda,1998,192,R,1979-01-28,8467495
48009,Rastislav Stana,1998,193,G,1980-01-10,8467497
30697,Tomas Divisek,1998,195,L,1979-07-19,8467500
28241,Martin Bartek,1998,202,L,1980-07-17,8467523
32186,Jonas Frogren,1998,206,D,1980-08-28,8467531
48815,Jaroslav Svoboda,1998,208,N/A,1980-06-01,8467535
12940,Mark Kosick,1998,211,C,1979-03-25,8467539
31610,Jim Fahey,1998,212,D,1979-05-11,8467540
41495,David Moravec,1998,218,R,1973-03-24,8467550
44055,Lubomir Pistek,1998,222,L,1980-08-07,8467556
39160,Mika Lehto,1998,224,G,1979-04-12,8467560
43780,David Petrasek,1998,226,D,1976-02-01,8467562
49623,Mihail Travnicek,1998,228,N/A,1980-03-14,8467566
44495,Pelle Prestberg,1998,233,L,1975-02-05,8467524
17100,Kevin Mitchell,1998,234,D,1980-06-05,8467526
47933,Maxim Spiridonov,1998,241,L,1978-04-07,8466373
34581,Petr Hubacek,1998,243,L,1979-09-02,8467541
27511,Andreas Andersson,1998,245,G,1979-04-09,8467546
43453,Rastislav Pavlikovsky,1998,246,C,1977-03-02,8466962
26638,Matthew Yeats,1998,248,G,1979-04-06,8467548
40721,Radek Matejovsky,1998,250,L,1979-11-17,None
7215,Blake Evans,1998,251,C,1980-07-02,8467554
30181,Martin Cibak,1998,252,C,1980-01-16,None
23729,Bruno St. Jacques,1998,253,D,1980-08-22,8467558
11325,Matt Hussey,1998,254,C,1979-05-28,8467564
44196,John Pohl,1998,255,C,1979-06-29,8467565
29363,Pavel Brendl,1999,4,R,1981-03-23,8467877
1353,Kris Beech,1999,7,C,1981-02-05,8467880
14779,Jamie Lundmark,1999,9,C,1981-01-16,8467882
41075,Branislav Mezei,1999,10,D,1980-10-08,8467883
46116,Oleg Saprykin,1999,11,C,1981-02-12,8467884
46999,Denis Shvidki,1999,12,L,1980-11-21,8467885
45315,Jani Rita,1999,13,R,1981-07-25,8467886
11757,Jeff Jillson,1999,14,D,1980-07-24,8467887
37276,Konstantin Koltsov,1999,18,R,1981-04-17,8467891
45863,Kirill Safronov,1999,19,D,1981-02-26,8467892
16005,Steve Mccarthy,1999,23,D,1981-02-03,8467896
27231,Ari Ahonen,1999,27,G,1981-02-06,8467900
38311,Kristian Kudroc,1999,28,D,1981-05-21,8467901
47253,Michal Sivek,1999,29,C,1981-01-21,8467902
22173,Luke Sellars,1999,30,D,1981-05-21,8467903
23462,Charlie Stephens,1999,31,C,1981-04-05,8467904
21415,Michael Ryan,1999,32,C,1980-05-16,8467905
27551,Jonas Andersson,1999,33,L,1981-02-24,8467906
14789,Ross Lupaschuk,1999,34,D,1981-01-19,8467907
28269,Milan Bartovic,1999,35,R,1981-04-09,8467908
22184,Alexei Semenov,1999,36,D,1981-04-10,8467909
29680,Alexander Buturlin,1999,39,R,1981-09-03,8467912
45942,Tony Salmelainen,1999,41,R,1981-08-08,None
62212,Mike Commodore,1999,42,D,1979-11-07,8467915
46860,Andrei Shefer,1999,43,D,1981-07-26,8467916
9519,Martin Grenier,1999,45,D,1980-11-02,8467918
39313,Dimitri Levinski,1999,46,R,1981-06-23,8467919
14860,Brett Lysak,1999,49,R,1980-12-12,8467922
41703,Matt Murley,1999,51,L,1979-12-17,8467924
9862,Adam Hall,1999,52,R,1980-08-14,8467925
11334,Andrew Hutchinson,1999,54,D,1980-03-24,8467927
11612,Doug Janik,1999,55,D,1980-03-26,8467928
26857,Michael Zigomanis,1999,64,C,1981-01-17,8467937
38938,Jan Lasak,1999,65,G,1979-04-10,8467938
28933,Zdenek Blatny,1999,68,L,1981-01-14,8467941
50994,Rene Vydareny,1999,69,D,1981-05-06,8467942
33353,Niklas Hagman,1999,70,R,1979-12-05,8467943
11666,Jason Jaspers,1999,71,C,1981-04-08,8467944
35804,Frantisek Kaberle,1999,76,D,1973-11-08,8467949
51191,Mattias Weinhandl,1999,78,R,1980-06-01,8467951
27836,Johan Asplund,1999,79,G,1980-12-15,8467952
10276,Adam Hauser,1999,81,G,1980-05-27,8467954
33735,Niclas Havelid,1999,83,D,1973-04-12,8467956
7368,Brad Fast,1999,84,D,1980-02-21,8467957
47638,Peter Smrek,1999,85,D,1979-02-16,8467958
3644,Sebastien Caron,1999,86,G,1980-06-25,8467959
42862,Jimmie Olvestad,1999,88,R,1980-02-16,8467961
25621,Kyle Wanvig,1999,89,C,1981-01-29,8467962
44812,Branko Radivojevic,1999,93,L,1980-11-24,8467966
12362,Chris Kelly,1999,94,R,1980-11-11,8467967
38776,Andre Lakos,1999,95,D,1979-07-29,8467603
49366,Mathias Tjarnqvist,1999,96,R,1979-04-15,8467969
51969,Rob Zepp,1999,99,G,1981-09-07,8467972
36538,Teemu Kesa,1999,100,D,1981-06-07,8467973
37250,Juraj Kolnik,1999,101,R,1980-11-13,8467974
33481,Johan Halvardsson,1999,102,D,1979-12-26,8467975
29936,Alexandr Chagodayev,1999,105,N/A,1981-01-15,8467978
45532,Roman Rozakov,1999,106,D,1981-03-29,8467979
41705,Mirko Murovic,1999,108,L,1981-02-02,8467981
21631,Rod Sarich,1999,109,D,1981-03-23,8467982
26873,Jonathan Zion,1999,110,D,1980-05-21,None
39549,Sanny Lindstrom,1999,112,D,1979-12-24,8467985
41565,Karel Mosovsky,1999,117,L,1981-08-22,8467990
33651,Jaakko Harikkala,1999,118,D,1981-03-30,8467991
49451,Jari Tolsa,1999,120,L,1981-04-20,8467993
37747,Kristian Kovac,1999,122,R,1981-01-01,8467995
17121,Preston Mizzi,1999,123,R,1980-12-22,8467996
35456,Daniel Johansson,1999,125,C,1981-07-05,8467998
15434,Justin Mapletoft,1999,130,C,1981-01-11,8468003
43270,Konstantin Panov,1999,131,R,1980-06-29,8468004
49893,Roman Tvrdon,1999,132,L,1981-01-29,8468005
1463,Garett Bembridge,1999,137,R,1981-06-06,None
45722,Maxim Rybin,1999,141,L,1981-06-15,8468014
47432,Tomas Skvaridlo,1999,144,L,1981-06-19,8468017
54176,Matthew Kinch,1999,146,D,1980-02-17,8467607
38832,Michal Lanicek,1999,148,G,1981-07-06,8468021
40829,Andrei Maximenko,1999,149,C,1981-01-10,None
30679,Niko Dimitrakos,1999,155,L,1979-05-21,8468028
39781,Anders Lovdahl,1999,158,C,1981-02-04,8468031
30743,Yuri Dobryshkin,1999,159,L,1979-07-19,8468032
45565,Konstantin Rudenko,1999,160,R,1981-07-23,8468033
47698,Jan Sochor,1999,161,L,1980-01-17,8468034
33894,Timo Helbling,1999,162,D,1981-07-21,8468035
40966,Bjorn Melin,1999,163,L,1981-07-04,8468036
44630,Martin Prusek,1999,164,G,1975-12-11,8468037
14114,Michael Leighton,1999,165,G,1981-05-19,8468038
19141,Cory Pecker,1999,166,R,1981-03-20,8468039
39331,Erik Lewerstrom,1999,168,D,1980-05-28,8468041
46092,Jan Sandstrom,1999,173,D,1978-01-24,8468046
50575,Tore Vikingstad,1999,180,C,1975-10-08,8468053
16153,Kent Mcdonell,1999,181,R,1979-03-01,8466349
31718,Fedor Fedorov,1999,182,C,1981-06-11,8468055
33358,Riku Hahl,1999,183,C,1980-11-01,8468056
5032,Justin Cox,1999,184,C,1981-03-13,8468057
44798,Ivan Rachunek,1999,187,R,1981-07-06,8468060
51224,Mattias Wennerberg,1999,194,C,1981-08-06,8468067
24680,Yorick Treille,1999,195,R,1980-07-15,8468068
49059,Vadim Tarasov,1999,196,G,1976-12-31,8468069
38674,Arto Laatikainen,1999,197,D,1980-05-24,8468070
4000,Christian Chartier,1999,199,D,1980-12-29,8468072
36351,Pavel Kasparik,1999,200,C,1979-01-11,8468073
18620,Phil Osaer,1999,203,G,1980-02-10,8468076
929,Greg Barber,1999,207,R,1980-05-26,8468080
44122,Vaclav Pletka,1999,208,L,1979-06-08,8468081
24936,Layne Ulmer,1999,209,C,1980-09-14,8468082
51976,Henrik Zetterberg,1999,210,C,1980-10-09,8468083
50956,Radim Vrbata,1999,212,R,1981-06-13,8468085
8986,Alexandre Giroux,1999,213,L,1981-06-16,8468086
44871,Erkki Rajamaki,1999,216,L,1978-10-30,8468089
36051,Markus Kankaanpera,1999,218,D,1980-04-27,8468091
42965,Maxim Orlov,1999,219,C,1981-03-31,None
31026,Miroslav Durak,1999,220,D,1981-06-09,8468093
42594,David Nystrom,1999,224,L,1980-02-21,8468097
40593,Radek Martinek,1999,228,D,1976-08-31,8468101
49141,Petr Tenkrat,1999,230,L,1977-05-31,8468103
36608,Alexander Khavanov,1999,232,D,1972-01-30,8468105
28739,Goran Bezina,1999,234,D,1980-03-21,8468107
22162,Brad Self,1999,235,C,1981-02-27,8468108
35575,Antti Jokela,1999,237,G,1981-05-07,8468110
33790,Pierre Hedin,1999,239,D,1978-02-19,8468112
17728,Douglas Murray,1999,241,D,1980-03-12,8468114
38438,Mikko Kuparinen,1999,244,D,1977-03-29,8467836
46105,Tommi Santala,1999,245,C,1979-06-27,8468118
6166,Ray Dilauro,1999,246,D,1979-07-13,8468119
31309,Mikko Eloranta,1999,247,L,1972-08-24,8468120
58953,Darren Haydar,1999,248,R,1979-10-22,8468121
46250,Igor Shadilov,1999,249,D,1980-06-07,8468122
30250,Noah Clarke,1999,250,R,1979-06-11,8468123
29562,Alexei Bulatov,1999,254,R,1978-01-24,8468127
34764,Hannes Hyvonen,1999,257,R,1975-08-29,8468130
16576,Andrew Mcpherson,1999,261,C,1979-04-28,8468134
39640,Alexei Litvinenko,1999,262,D,1980-03-07,8468135
44669,Georgijs Pujacs,1999,264,D,1981-06-11,8468137
3913,Jamie Chamberlain,1999,265,R,1981-01-01,None
32806,Konstantin Gorovikov,1999,269,L,1977-08-31,8468142
5995,James Desmarais,1999,270,N/A,1979-05-04,8467647
10335,Darrell Hay,1999,271,D,1980-04-02,8467610
30813,Mihail Donika,1999,272,D,1979-05-15,8469972
6226,Rick Dipietro,2000,1,G,1981-09-19,8468481
12727,Rostislav Klesla,2000,4,D,1982-03-21,8468484
35631,Lars Jonsson,2000,7,D,1982-01-02,8468487
27393,Nikita Alexeev,2000,8,R,1981-12-27,8468488
51513,Mikhail Yakubov,2000,10,C,1982-02-16,8468490
50888,Pavel Vorobiev,2000,11,R,1982-05-05,8468491
47582,Alexei Smirnov,2000,12,L,1982-01-28,8468492
41927,Vaclav Nedorost,2000,14,R,1982-03-16,8468494
38055,Artem Kriukov,2000,15,C,1982-03-05,8468495
34468,Marcel Hossa,2000,16,R,1981-10-12,8468496
41188,Alexei Mikhnov,2000,17,R,1982-08-31,8468497
12858,Krys Kolanos,2000,19,C,1981-07-27,8468499
32199,Alex Frolov,2000,20,L,1982-06-19,8468500
50804,Anton Volchenkov,2000,21,D,1982-02-25,8468501
22913,Nathan Smith,2000,23,C,1982-02-09,8468503
2531,Brad Boyes,2000,24,C,1982-04-17,8468504
18657,Steve Ott,2000,25,C,1982-08-19,8468505
23831,Brian Sutherby,2000,26,C,1982-03-01,8468506
46045,Martin Samuelsson,2000,27,L,1982-01-25,8468507
42217,Ilya Nikulin,2000,31,D,1982-03-12,8468511
38483,Tomas Kurka,2000,32,R,1981-12-19,8468512
51768,Ruslan Zainullin,2000,34,L,1982-02-14,8468514
51308,Daniel Widing,2000,36,C,1982-04-13,8468516
12905,Tomas Kopecky,2000,38,R,1982-02-05,8468518
38751,Teemu Laine,2000,39,R,1982-08-09,8468519
7952,Kurtis Foster,2000,40,D,1981-11-24,8468520
40073,Tero Maatta,2000,41,D,1982-01-02,8468521
50061,Libor Ustrnul,2000,42,D,1982-02-20,8468522
19476,Matt Pettinger,2000,43,R,1980-10-22,8468523
3021,Ilya Bryzgalov,2000,44,G,1980-06-22,8468524
23594,Jarret Stoll,2000,46,C,1982-06-24,8468526
674,Jared Aulin,2000,47,C,1982-03-15,8468527
42366,Jonas Nordqvist,2000,49,C,1982-04-26,8468529
47743,Sergei Soin,2000,50,C,1982-03-31,8468530
25253,Kris Vernarsky,2000,51,C,1982-04-05,8468531
7099,Shane Endicott,2000,52,C,1981-12-21,8468532
49091,Alexander Tatarinov,2000,53,C,1982-04-14,8468533
48503,Aleksander Suglobov,2000,56,R,1982-01-15,8468536
5860,Matt Demarchi,2000,57,D,1981-05-04,8468537
34665,Ivan Huml,2000,59,C,1981-09-06,8468539
30334,Jakub Cutta,2000,61,D,1981-01-28,None
46189,Agris Saviels,2000,63,D,1982-01-15,8468543
42423,Filip Novak,2000,64,D,1982-05-07,8468544
40249,Tuukka Makela,2000,66,D,1982-05-24,8468546
39939,Joel Lundqvist,2000,68,C,1982-03-02,8468548
49123,Mikael Tellqvist,2000,70,G,1979-09-19,8468550
42265,Mattias Nilsson,2000,72,D,1982-02-06,8468552
52146,Sergei Zinovjev,2000,73,C,1980-03-04,8468553
44818,Igor Radulov,2000,74,R,1982-08-23,8468554
18853,Justin Papineau,2000,75,C,1980-01-15,8467372
28110,Jozef Balej,2000,78,R,1982-02-22,8468558
1179,Ryan Bayda,2000,80,C,1980-12-09,8468560
36595,Alexandre Kharitonov,2000,81,L,1976-03-30,8468561
18339,Sean O'Connor,2000,82,R,1981-10-19,8468562
33506,Peter Hamerlik,2000,84,G,1982-01-02,8468564
25,Ramzi Abid,2000,85,L,1980-03-24,8467356
14103,Yanick Lehoux,2000,86,L,1982-04-08,8468566
44079,Libor Pivko,2000,89,L,1980-03-29,8468569
49163,Alexei Tereschenko,2000,91,R,1980-12-16,8468571
30912,Alexander Drozdetsky,2000,94,R,1981-10-11,None
51094,Niclas Wallin,2000,97,D,1975-02-20,8468577
49779,Arto Tukio,2000,101,D,1981-04-04,8468581
39650,Stefan Liv,2000,102,G,1980-12-21,8468582
6233,Jon Disalvatore,2000,104,R,1981-03-30,8468584
32774,Vladimir Gorbunov,2000,105,C,1982-08-14,None
845,Scott Balan,2000,106,D,1982-05-29,8468586
31338,Johan Eneqvist,2000,109,R,1982-01-21,8468589
30949,Premsyl Duben,2000,112,D,1981-10-04,None
6104,Lou Dickenson,2000,113,L,1982-08-15,8468593
13687,Christian Larrivee,2000,114,C,1982-08-25,8468594
48919,Levente Szuper,2000,116,G,1979-06-11,None
40361,Olli Malmivaara,2000,117,D,1982-03-13,8468597
50696,Lubomir Visnovsky,2000,118,D,1976-08-11,8468598
7274,Brian Fahey,2000,119,D,1981-03-02,8468599
36644,Vadim Khomitski,2000,123,D,1982-07-21,8468603
18671,Michel Ouellet,2000,124,R,1982-03-05,8468604
33342,Johan Hagglund,2000,126,C,1982-06-09,8468606
46649,Dmitri Semyenov,2000,127,R,1982-04-19,None
46632,Alexander Seluyanov,2000,128,D,1982-03-24,8468608
48646,Maxim Sushinsky,2000,132,R,1974-07-01,None
42510,Petteri Nummelin,2000,133,D,1972-11-25,8468613
44164,Peter Podhradsky,2000,134,D,1979-12-10,8468614
5512,Michael Danton,2000,135,C,1980-10-21,8468615
50011,Dimitri Upper,2000,136,L,1978-07-27,8468616
23702,Mike Stuart,2000,137,D,1980-08-31,None
28678,Ruslan Bernikov,2000,139,R,1977-12-04,8468619
15712,Nathan Martz,2000,140,C,1981-03-04,8468620
19641,Michael Pinc,2000,142,C,1981-12-02,8468622
9036,Ryan Glenn,2000,145,D,1980-06-07,8468625
37067,David Koci,2000,146,D,1981-05-12,8468626
43071,Kristofer Ottosson,2000,148,C,1976-01-09,8468628
30604,Denis Denisov,2000,149,D,1981-01-30,None
7715,Paul Flache,2000,152,D,1982-03-04,8468632
46538,Pavel Sedov,2000,161,N/A,1982-01-12,8468641
30024,Artem Chernov,2000,162,C,1982-01-27,None
42009,Ivan Nepryayev,2000,163,C,1982-02-04,8468643
37669,Matus Kostur,2000,164,G,1980-03-28,8468644
21777,Nolan Schaefer,2000,166,G,1980-01-15,8468646
25881,Craig Weller,2000,167,D,1981-01-17,None
20552,Erik Reitz,2000,170,D,1982-06-29,None
29852,Roman Cechmanek,2000,171,G,1971-03-02,8468651
33639,Tomas Harant,2000,173,D,1980-04-28,8468653
38392,Jarno Kultanen,2000,174,D,1973-01-08,8468654
33902,Sven Helfenstein,2000,175,L,1982-07-30,8468655
33968,Jukka Hentunen,2000,176,R,1974-05-03,8468656
703,Michael Ayers,2000,177,G,1980-01-16,8468657
7893,J.d. Forrest,2000,181,D,1981-04-15,8468661
40098,Michal Macho,2000,183,C,1982-01-17,8468663
27994,Per Backer,2000,187,C,1982-01-04,None
769,Chris Bahen,2000,189,D,1980-11-16,8468669
18540,Josh Olson,2000,190,L,1981-07-13,8468670
50743,Ladislav Vlcek,2000,192,N/A,1981-09-26,8468672
7105,Deryk Engelland,2000,194,D,1982-04-03,8468674
873,Paul Ballantyne,2000,196,D,1982-07-16,8468676
34894,Zbynek Irgl,2000,197,R,1980-11-29,8468677
15227,Ken Magowan,2000,198,L,1981-07-22,None
35582,Janne Jokila,2000,200,L,1982-04-22,8468680
31717,Evgeny Federov,2000,201,C,1980-11-11,8468681
3340,Ryan Caldwell,2000,202,D,1981-06-15,8468682
31500,Tim Eriksson,2000,206,L,1982-02-05,8468686
20492,Brandon Reid,2000,208,C,1981-03-09,8468161
46575,Markus Seikola,2000,209,D,1982-06-05,8468689
35861,Magnus Kahnberg,2000,212,L,1980-02-25,8468692
28845,Vasily Bizyayev,2000,213,L,1982-06-06,8468693
28266,Peter Bartos,2000,214,L,1973-09-05,8468694
14589,Matthew Lombardi,2000,215,C,1982-03-18,8468695
46031,Igor Samoilov,2000,217,D,1982-01-23,8468697
49806,Marco Tuokko,2000,219,L,1979-03-27,8468699
44512,Marek Priechodsky,2000,222,D,1979-10-24,8468702
50448,Lubos Velebny,2000,223,D,1982-02-09,8468703
16864,Antti Miettinen,2000,224,R,1980-07-03,8468704
39807,Vladislav Luchkin,2000,225,R,1982-02-03,8468705
48756,Jimmie Svensson,2000,228,R,1982-02-25,8468708
26870,Peter Zingoni,2000,231,C,1981-04-28,8468711
46589,Lubomir Sekeras,2000,232,D,1968-11-18,8468712
47950,Janis Sprukts,2000,234,C,1982-01-31,8468714
38532,Zdenek Kutlak,2000,237,D,1980-02-13,8468717
33374,David Hajek,2000,239,D,1980-06-13,8468719
1017,Nathan Barrett,2000,241,C,1981-08-03,8468721
44746,Joni Puurula,2000,243,G,1982-08-04,8468723
19712,Jason Platt,2000,247,D,1981-04-29,8468727
50464,Sami Venalainen,2000,249,R,1981-10-14,8468729
30270,Flavien Conne,2000,250,R,1980-04-01,8468730
46919,Alexander Shinkar,2000,254,R,1981-07-03,8468734
35463,Eric Johansson,2000,255,C,1982-01-07,8468735
45802,Pasi Saarinen,2000,256,D,1977-04-17,8468736
12377,Regan Kelly,2000,259,D,1981-03-09,8468739
29584,Evgeni Bumagin,2000,260,R,1982-04-07,8468740
6245,Reinhard Divis,2000,261,G,1975-07-04,8468741
7716,Peter Flache,2000,262,C,1982-03-04,8468742
52089,Thomas Ziegler,2000,263,L,1978-06-09,8468743
27437,Dimitri Altaryov,2000,264,C,1980-08-13,8468744
4906,Jean-Philippe Cote,2000,265,D,1982-04-22,8468745
43887,Tomi Pettinen,2000,267,D,1977-06-17,8468747
37170,Pavel Kolarik,2000,268,D,1972-10-24,8468748
45226,Martin Richter,2000,269,D,1977-12-06,8468749
6751,Micki Dupont,2000,270,D,1980-04-15,8468750
50846,Reto Von Arx,2000,271,C,1976-09-13,8468751
47127,Roman Simicek,2000,273,C,1971-11-04,8468753
41690,Evgeny Muratov,2000,274,L,1981-01-28,8468754
43334,Martin Paroulek,2000,278,L,1979-11-04,8468758
31595,Peter Fabus,2000,281,L,1979-07-15,8468761
32858,Carl Grahn,2000,282,G,1981-01-08,8468762
34235,Martin Hohener,2000,284,D,1980-06-23,8468764
41925,Andrej Nedorost,2000,286,R,1980-04-03,8468766
37399,Milan Kopecky,2000,287,R,1981-05-11,8468767
8464,Simon Gamache,2000,290,L,1981-01-03,8468770
44911,Arne Ramholt,2000,291,D,1976-05-20,8468771
36747,Lauri Kinos,2000,293,D,1980-06-29,8469981
37757,Ilya Kovalchuk,2001,1,L,1983-04-15,8469454
23197,Jason Spezza,2001,2,C,1983-06-13,8469455
48804,Alexander Svitov,2001,3,C,1982-11-03,8469456
25865,Stephen Weiss,2001,4,C,1983-04-03,8469457
30060,Stanislav Chistov,2001,5,L,1983-01-16,None
37137,Mikko Koivu,2001,6,C,1983-03-12,8469459
22666,Fredrik Sjostrom,2001,11,R,1983-05-06,8469464
9912,Dan Hamhuis,2001,12,D,1982-12-13,8469465
10479,Ales Hemsky,2001,13,R,1983-08-13,8469466
12815,Chuck Kobasew,2001,14,R,1982-04-17,8469467
37018,Igor Knyazev,2001,15,D,1983-01-27,8469468
24941,R.j. Umberger,2001,16,C,1982-05-03,8469469
4488,Carlo Colaiacovo,2001,17,D,1983-01-27,8469470
36211,Jens Karlsson,2001,18,R,1982-11-07,8469471
17432,Shaone Morrisonn,2001,19,D,1982-12-23,8469472
9064,Marcel Goc,2001,20,C,1983-08-24,8469473
519,Colby Armstrong,2001,21,R,1982-11-23,8469474
42483,Jiri Novotny,2001,22,C,1983-08-12,8469475
13026,Lukas Krajicek,2001,24,D,1983-03-11,8469477
43627,Alexander Perezhogin,2001,25,R,1983-08-10,8469478
725,Jason Bacashihua,2001,26,G,1982-09-20,8469479
26512,Jeff Woywitka,2001,27,D,1983-09-01,8469480
